2269183,383999,14515,98989
2255642,381466,14441,98253
2242100,378933,14367,97518
2228559,376400,14294,96783
2215017,373867,14220,96047
2201475,371334,14146,95312
2187934,368801,14073,94577
2174392,366268,13999,93842
2160851,363735,13925,93106
2147309,361202,13852,92371
2133767,358669,13778,91636
2120226,356136,13704,90900
2106684,353603,13630,90165
2093143,351070,13557,89430
2079601,348537,13483,88694
2066059,346004,13409,87959
2052518,343471,13336,87224
2038976,340938,13262,86488
2025435,338405,13188,85753
2011893,335872,13115,85018
1998351,333339,13041,84282
1984810,330806,12967,83547
1971268,328273,12893,82812
1957727,325740,12820,82077
1944185,323207,12746,81341
1930643,320674,12672,80606
1917102,318141,12599,79871
1903560,315608,12525,79135
1890019,313075,12451,78400
1876477,310542,12378,77665
1862935,308009,12304,76929
1849394,305476,12230,76194
1835852,302943,12156,75459
1822311,300410,12083,74723
1808769,297877,12009,73988
1795227,295344,11935,73253
1781686,292811,11862,72518
1768144,290278,11788,71782
1754603,287745,11714,71047
1741061,285212,11641,70312
1727519,282679,11567,69576
1713978,280146,11493,68841
1700436,277613,11419,68106
1686895,275080,11346,67370
1673353,272547,11272,66635
1659811,270014,11198,65900
1646270,267481,11125,65164
1632728,264948,11051,64429
1619187,262415,10977,63694
1605645,259882,10904,62958
1592103,257349,10830,62223
1578562,254816,10756,61488
1565020,252283,10682,60753
1551479,249750,10609,60017
1537937,247217,10535,59282
1524395,244684,10461,58547
1510854,242151,10388,57811
1497312,239618,10314,57076
1483771,237085,10240,56341
1470229,234552,10167,55605
1456687,232019,10093,54870
1443146,229486,10019,54135
1429604,226953,9945,53399
1416063,224420,9872,52664
1402521,221887,9798,51929
1388979,219354,9724,51194
1375438,216821,9651,50458
1361896,214288,9577,49723
1348355,211755,9503,48988
1334813,209222,9430,48252
1321271,206689,9356,47517
1307730,204156,9282,46782
1294188,201623,9208,46046
1280647,199090,9135,45311
1267105,196557,9061,44576
1253563,194024,8987,43840
1240022,191491,8914,43105
1226480,188958,8840,42370
1212939,186425,8766,41634
1199397,183892,8693,40899
1185855,181359,8619,40164
1172314,178826,8545,39429
1158772,176293,8471,38693
1145231,173760,8398,37958
1131689,171227,8324,37223
1118147,168694,8250,36487
1104606,166161,8177,35752
1091064,163628,8103,35017
1077523,161095,8029,34281
1063981,158562,7956,33546
1050439,156029,7882,32811
1036898,153496,7808,32075
1023356,150963,7734,31340
1009815,148430,7661,30605
996273,145897,7587,29870
982731,143364,7513,29134
969190,140831,7440,28399
955648,138298,7366,27664
942107,135765,7292,26928
928565,133232,7219,26193
915023,130699,7145,25458
901482,128166,7071,24722
887940,125633,6997,23987
874399,123100,6924,23252
860857,120567,6850,22516
847315,118034,6776,21781
833774,115501,6703,21046
820232,112968,6629,20311
806691,110435,6555,19575
793149,107902,6482,18840
779607,105369,6408,18105
766066,102836,6334,17369
752524,100303,6260,16634
738983,97770,6187,15899
2865014,495451,17758,131342
2851472,492918,17684,130607
2837931,490385,17610,129872
2824389,487852,17537,129136
2810847,485319,17463,128401
2797306,482786,17389,127666
2783764,480253,17315,126930
2770223,477720,17242,126195
2756681,475187,17168,125460
2743139,472654,17094,124725
2729598,470121,17021,123989
2716056,467588,16947,123254
2702515,465055,16873,122519
2688973,462522,16800,121783
2675431,459989,16726,121048
2661890,457456,16652,120313
2648348,454923,16578,119577
2634807,452390,16505,118842
2621265,449857,16431,118107
2607723,447324,16357,117371
2594182,444791,16284,116636
2580640,442258,16210,115901
2567099,439725,16136,115165
2553557,437192,16063,114430
2540015,434659,15989,113695
2526474,432126,15915,112960
2512932,429593,15841,112224
2499391,427060,15768,111489
2485849,424527,15694,110754
2472307,421994,15620,110018
2458766,419461,15547,109283
2445224,416928,15473,108548
2431683,414395,15399,107812
2418141,411862,15326,107077
2404599,409329,15252,106342
2391058,406796,15178,105606
2377516,404263,15104,104871
2363975,401730,15031,104136
2350433,399197,14957,103401
2336891,396664,14883,102665
2323350,394131,14810,101930
2309808,391598,14736,101195
2296267,389065,14662,100459
2282725,386532,14589,99724
2269183,383999,14515,98989
2255642,381466,14441,98253
2242100,378933,14367,97518
2228559,376400,14294,96783
2215017,373867,14220,96047
2201475,371334,14146,95312
2187934,368801,14073,94577
2174392,366268,13999,93842
2160851,363735,13925,93106
2147309,361202,13852,92371
2133767,358669,13778,91636
2120226,356136,13704,90900
2106684,353603,13630,90165
2093143,351070,13557,89430
2079601,348537,13483,88694
2066059,346004,13409,87959
2052518,343471,13336,87224
2038976,340938,13262,86488
2025435,338405,13188,85753
2011893,335872,13115,85018
1998351,333339,13041,84282
1984810,330806,12967,83547
1971268,328273,12893,82812
1957727,325740,12820,82077
1944185,323207,12746,81341
1930643,320674,12672,80606
1917102,318141,12599,79871
1903560,315608,12525,79135
1890019,313075,12451,78400
1876477,310542,12378,77665
1862935,308009,12304,76929
1849394,305476,12230,76194
1835852,302943,12156,75459
1822311,300410,12083,74723
1808769,297877,12009,73988
1795227,295344,11935,73253
1781686,292811,11862,72518
1768144,290278,11788,71782
1754603,287745,11714,71047
1741061,285212,11641,70312
1727519,282679,11567,69576
1713978,280146,11493,68841
1700436,277613,11419,68106
1686895,275080,11346,67370
1673353,272547,11272,66635
1659811,270014,11198,65900
1646270,267481,11125,65164
1632728,264948,11051,64429
1619187,262415,10977,63694
1605645,259882,10904,62958
1592103,257349,10830,62223
1578562,254816,10756,61488
1565020,252283,10682,60753
1551479,249750,10609,60017
1537937,247217,10535,59282
1524395,244684,10461,58547
1510854,242151,10388,57811
1497312,239618,10314,57076
1483771,237085,10240,56341
1470229,234552,10167,55605
1456687,232019,10093,54870
1443146,229486,10019,54135
1429604,226953,9945,53399
1416063,224420,9872,52664
1402521,221887,9798,51929
1388979,219354,9724,51194
1375438,216821,9651,50458
1361896,214288,9577,49723
1348355,211755,9503,48988
1334813,209222,9430,48252
1321271,206689,9356,47517
1307730,204156,9282,46782
1294188,201623,9208,46046
1280647,199090,9135,45311
1267105,196557,9061,44576
1253563,194024,8987,43840
1240022,191491,8914,43105
1226480,188958,8840,42370
1212939,186425,8766,41634
1199397,183892,8693,40899
1185855,181359,8619,40164
1172314,178826,8545,39429
1158772,176293,8471,38693
1145231,173760,8398,37958
1131689,171227,8324,37223
1118147,168694,8250,36487
1104606,166161,8177,35752
1091064,163628,8103,35017
1077523,161095,8029,34281
1063981,158562,7956,33546
1050439,156029,7882,32811
1036898,153496,7808,32075
1023356,150963,7734,31340
1009815,148430,7661,30605
996273,145897,7587,29870
982731,143364,7513,29134
969190,140831,7440,28399
955648,138298,7366,27664
942107,135765,7292,26928
928565,133232,7219,26193
915023,130699,7145,25458
901482,128166,7071,24722
887940,125633,6997,23987
874399,123100,6924,23252
860857,120567,6850,22516
847315,118034,6776,21781
833774,115501,6703,21046
820232,112968,6629,20311
806691,110435,6555,19575
793149,107902,6482,18840
779607,105369,6408,18105
766066,102836,6334,17369
752524,100303,6260,16634
738983,97770,6187,15899
2865014,495451,17758,131342
2851472,492918,17684,130607
2837931,490385,17610,129872
2824389,487852,17537,129136
2810847,485319,17463,128401
2797306,482786,17389,127666
2783764,480253,17315,126930
2770223,477720,17242,126195
2756681,475187,17168,125460
2743139,472654,17094,124725
2729598,470121,17021,123989
2716056,467588,16947,123254
2702515,465055,16873,122519
2688973,462522,16800,121783
2675431,459989,16726,121048
2661890,457456,16652,120313
2648348,454923,16578,119577
2634807,452390,16505,118842
2621265,449857,16431,118107
2607723,447324,16357,117371
2594182,444791,16284,116636
2580640,442258,16210,115901
2567099,439725,16136,115165
2553557,437192,16063,114430
2540015,434659,15989,113695
2526474,432126,15915,112960
2512932,429593,15841,112224
2499391,427060,15768,111489
2485849,424527,15694,110754
2472307,421994,15620,110018
2458766,419461,15547,109283
2445224,416928,15473,108548
2431683,414395,15399,107812
2418141,411862,15326,107077
2404599,409329,15252,106342
2391058,406796,15178,105606
2377516,404263,15104,104871
2363975,401730,15031,104136
2350433,399197,14957,103401
2336891,396664,14883,102665
2323350,394131,14810,101930
2309808,391598,14736,101195
2296267,389065,14662,100459
2282725,386532,14589,99724
2269183,383999,14515,98989
2255642,381466,14441,98253
2242100,378933,14367,97518
2228559,376400,14294,96783
2215017,373867,14220,96047
2201475,371334,14146,95312
2187934,368801,14073,94577
2174392,366268,13999,93842
2160851,363735,13925,93106
2147309,361202,13852,92371
2133767,358669,13778,91636
2120226,356136,13704,90900
2106684,353603,13630,90165
2093143,351070,13557,89430
2079601,348537,13483,88694
2066059,346004,13409,87959
2052518,343471,13336,87224
2038976,340938,13262,86488
2025435,338405,13188,85753
2011893,335872,13115,85018
1998351,333339,13041,84282
1984810,330806,12967,83547
1971268,328273,12893,82812
1957727,325740,12820,82077
1944185,323207,12746,81341
1930643,320674,12672,80606
1917102,318141,12599,79871
1903560,315608,12525,79135
1890019,313075,12451,78400
1876477,310542,12378,77665
1862935,308009,12304,76929
1849394,305476,12230,76194
1835852,302943,12156,75459
1822311,300410,12083,74723
1808769,297877,12009,73988
1795227,295344,11935,73253
1781686,292811,11862,72518
1768144,290278,11788,71782
1754603,287745,11714,71047
1741061,285212,11641,70312
1727519,282679,11567,69576
1713978,280146,11493,68841
1700436,277613,11419,68106
1686895,275080,11346,67370
1673353,272547,11272,66635
1659811,270014,11198,65900
1646270,267481,11125,65164
1632728,264948,11051,64429
1619187,262415,10977,63694
1605645,259882,10904,62958
1592103,257349,10830,62223
1578562,254816,10756,61488
1565020,252283,10682,60753
1551479,249750,10609,60017
1537937,247217,10535,59282
1524395,244684,10461,58547
1510854,242151,10388,57811
1497312,239618,10314,57076
1483771,237085,10240,56341
1470229,234552,10167,55605
1456687,232019,10093,54870
1443146,229486,10019,54135
1429604,226953,9945,53399
1416063,224420,9872,52664
1402521,221887,9798,51929
1388979,219354,9724,51194
1375438,216821,9651,50458
1361896,214288,9577,49723
1348355,211755,9503,48988
1334813,209222,9430,48252
1321271,206689,9356,47517
1307730,204156,9282,46782
1294188,201623,9208,46046
1280647,199090,9135,45311
1267105,196557,9061,44576
1253563,194024,8987,43840
1240022,191491,8914,43105
1226480,188958,8840,42370
1212939,186425,8766,41634
1199397,183892,8693,40899
1185855,181359,8619,40164
1172314,178826,8545,39429
1158772,176293,8471,38693
1145231,173760,8398,37958
1131689,171227,8324,37223
1118147,168694,8250,36487
1104606,166161,8177,35752
1091064,163628,8103,35017
1077523,161095,8029,34281
1063981,158562,7956,33546
1050439,156029,7882,32811
1036898,153496,7808,32075
1023356,150963,7734,31340
1009815,148430,7661,30605
996273,145897,7587,29870
982731,143364,7513,29134
969190,140831,7440,28399
955648,138298,7366,27664
942107,135765,7292,26928
928565,133232,7219,26193
915023,130699,7145,25458
901482,128166,7071,24722
887940,125633,6997,23987
874399,123100,6924,23252
860857,120567,6850,22516
847315,118034,6776,21781
833774,115501,6703,21046
820232,112968,6629,20311
806691,110435,6555,19575
793149,107902,6482,18840
779607,105369,6408,18105
766066,102836,6334,17369
752524,100303,6260,16634
738983,97770,6187,15899
2865014,495451,17758,131342
2851472,492918,17684,130607
2837931,490385,17610,129872
2824389,487852,17537,129136
2810847,485319,17463,128401
2797306,482786,17389,127666
2783764,480253,17315,126930
2770223,477720,17242,126195
2756681,475187,17168,125460
2743139,472654,17094,124725
2729598,470121,17021,123989
2716056,467588,16947,123254
2702515,465055,16873,122519
2688973,462522,16800,121783
2675431,459989,16726,121048
2661890,457456,16652,120313
2648348,454923,16578,119577
2634807,452390,16505,118842
2621265,449857,16431,118107
2607723,447324,16357,117371
2594182,444791,16284,116636
2580640,442258,16210,115901
2567099,439725,16136,115165
2553557,437192,16063,114430
2540015,434659,15989,113695
2526474,432126,15915,112960
2512932,429593,15841,112224
2499391,427060,15768,111489
2485849,424527,15694,110754
2472307,421994,15620,110018
2458766,419461,15547,109283
2445224,416928,15473,108548
2431683,414395,15399,107812
2418141,411862,15326,107077
2404599,409329,15252,106342
2391058,406796,15178,105606
2377516,404263,15104,104871
2363975,401730,15031,104136
2350433,399197,14957,103401
2336891,396664,14883,102665
2323350,394131,14810,101930
2309808,391598,14736,101195
2296267,389065,14662,100459
2282725,386532,14589,99724
2269183,383999,14515,98989
2255642,381466,14441,98253
2242100,378933,14367,97518
2228559,376400,14294,96783
2215017,373867,14220,96047
2201475,371334,14146,95312
2187934,368801,14073,94577
2174392,366268,13999,93842
2160851,363735,13925,93106
2147309,361202,13852,92371
2133767,358669,13778,91636
2120226,356136,13704,90900
2106684,353603,13630,90165
2093143,351070,13557,89430
2079601,348537,13483,88694
2066059,346004,13409,87959
2052518,343471,13336,87224
2038976,340938,13262,86488
2025435,338405,13188,85753
2011893,335872,13115,85018
1998351,333339,13041,84282
1984810,330806,12967,83547
1971268,328273,12893,82812
1957727,325740,12820,82077
1944185,323207,12746,81341
1930643,320674,12672,80606
1917102,318141,12599,79871
1903560,315608,12525,79135
1890019,313075,12451,78400
1876477,310542,12378,77665
1862935,308009,12304,76929
1849394,305476,12230,76194
1835852,302943,12156,75459
1822311,300410,12083,74723
1808769,297877,12009,73988
1795227,295344,11935,73253
1781686,292811,11862,72518
1768144,290278,11788,71782
1754603,287745,11714,71047
1741061,285212,11641,70312
1727519,282679,11567,69576
1713978,280146,11493,68841
1700436,277613,11419,68106
1686895,275080,11346,67370
1673353,272547,11272,66635
1659811,270014,11198,65900
1646270,267481,11125,65164
1632728,264948,11051,64429
1619187,262415,10977,63694
1605645,259882,10904,62958
1592103,257349,10830,62223
1578562,254816,10756,61488
1565020,252283,10682,60753
1551479,249750,10609,60017
1537937,247217,10535,59282
1524395,244684,10461,58547
1510854,242151,10388,57811
1497312,239618,10314,57076
1483771,237085,10240,56341
1470229,234552,10167,55605
1456687,232019,10093,54870
1443146,229486,10019,54135
1429604,226953,9945,53399
1416063,224420,9872,52664
1402521,221887,9798,51929
1388979,219354,9724,51194
1375438,216821,9651,50458
1361896,214288,9577,49723
1348355,211755,9503,48988
1334813,209222,9430,48252
1321271,206689,9356,47517
1307730,204156,9282,46782
1294188,201623,9208,46046
1280647,199090,9135,45311
1267105,196557,9061,44576
1253563,194024,8987,43840
1240022,191491,8914,43105
1226480,188958,8840,42370
1212939,186425,8766,41634
1199397,183892,8693,40899
1185855,181359,8619,40164
1172314,178826,8545,39429
1158772,176293,8471,38693
1145231,173760,8398,37958
1131689,171227,8324,37223
1118147,168694,8250,36487
1104606,166161,8177,35752
1091064,163628,8103,35017
1077523,161095,8029,34281
1063981,158562,7956,33546
1050439,156029,7882,32811
1036898,153496,7808,32075
1023356,150963,7734,31340
1009815,148430,7661,30605
996273,145897,7587,29870
982731,143364,7513,29134
969190,140831,7440,28399
955648,138298,7366,27664
942107,135765,7292,26928
928565,133232,7219,26193
915023,130699,7145,25458
901482,128166,7071,24722
887940,125633,6997,23987
874399,123100,6924,23252
860857,120567,6850,22516
847315,118034,6776,21781
833774,115501,6703,21046
820232,112968,6629,20311
806691,110435,6555,19575
793149,107902,6482,18840
779607,105369,6408,18105
766066,102836,6334,17369
752524,100303,6260,16634
738983,97770,6187,15899
2865014,495451,17758,131342
2851472,492918,17684,130607
2837931,490385,17610,129872
2824389,487852,17537,129136
2810847,485319,17463,128401
2797306,482786,17389,127666
2783764,480253,17315,126930
2770223,477720,17242,126195
2756681,475187,17168,125460
2743139,472654,17094,124725
2729598,470121,17021,123989
2716056,467588,16947,123254
2702515,465055,16873,122519
2688973,462522,16800,121783
2675431,459989,16726,121048
2661890,457456,16652,120313
2648348,454923,16578,119577
2634807,452390,16505,118842
2621265,449857,16431,118107
2607723,447324,16357,117371
2594182,444791,16284,116636
2580640,442258,16210,115901
2567099,439725,16136,115165
2553557,437192,16063,114430
2540015,434659,15989,113695
2526474,432126,15915,112960
2512932,429593,15841,112224
2499391,427060,15768,111489
2485849,424527,15694,110754
2472307,421994,15620,110018
2458766,419461,15547,109283
2445224,416928,15473,108548
2431683,414395,15399,107812
2418141,411862,15326,107077
2404599,409329,15252,106342
2391058,406796,15178,105606
2377516,404263,15104,104871
2363975,401730,15031,104136
2350433,399197,14957,103401
2336891,396664,14883,102665
2323350,394131,14810,101930
2309808,391598,14736,101195
2296267,389065,14662,100459
2282725,386532,14589,99724
2269183,383999,14515,98989
2255642,381466,14441,98253
2242100,378933,14367,97518
2228559,376400,14294,96783
2215017,373867,14220,96047
2201475,371334,14146,95312
2187934,368801,14073,94577
2174392,366268,13999,93842
2160851,363735,13925,93106
2147309,361202,13852,92371
2133767,358669,13778,91636
2120226,356136,13704,90900
2106684,353603,13630,90165
2093143,351070,13557,89430
2079601,348537,13483,88694
2066059,346004,13409,87959
2052518,343471,13336,87224
2038976,340938,13262,86488
2025435,338405,13188,85753
2011893,335872,13115,85018
1998351,333339,13041,84282
1984810,330806,12967,83547
1971268,328273,12893,82812
1957727,325740,12820,82077
1944185,323207,12746,81341
1930643,320674,12672,80606
1917102,318141,12599,79871
1903560,315608,12525,79135
1890019,313075,12451,78400
1876477,310542,12378,77665
1862935,308009,12304,76929
1849394,305476,12230,76194
1835852,302943,12156,75459
1822311,300410,12083,74723
1808769,297877,12009,73988
1795227,295344,11935,73253
1781686,292811,11862,72518
1768144,290278,11788,71782
1754603,287745,11714,71047
1741061,285212,11641,70312
1727519,282679,11567,69576
1713978,280146,11493,68841
1700436,277613,11419,68106
1686895,275080,11346,67370
1673353,272547,11272,66635
1659811,270014,11198,65900
1646270,267481,11125,65164
1632728,264948,11051,64429
1619187,262415,10977,63694
1605645,259882,10904,62958
1592103,257349,10830,62223
1578562,254816,10756,61488
1565020,252283,10682,60753
1551479,249750,10609,60017
1537937,247217,10535,59282
1524395,244684,10461,58547
1510854,242151,10388,57811
1497312,239618,10314,57076
1483771,237085,10240,56341
1470229,234552,10167,55605
1456687,232019,10093,54870
1443146,229486,10019,54135
1429604,226953,9945,53399
1416063,224420,9872,52664
1402521,221887,9798,51929
1388979,219354,9724,51194
1375438,216821,9651,50458
1361896,214288,9577,49723
1348355,211755,9503,48988
1334813,209222,9430,48252
1321271,206689,9356,47517
1307730,204156,9282,46782
1294188,201623,9208,46046
1280647,199090,9135,45311
1267105,196557,9061,44576
1253563,194024,8987,43840
1240022,191491,8914,43105
1226480,188958,8840,42370
1212939,186425,8766,41634
1199397,183892,8693,40899
1185855,181359,8619,40164
1172314,178826,8545,39429
1158772,176293,8471,38693
1145231,173760,8398,37958
1131689,171227,8324,37223
1118147,168694,8250,36487
1104606,166161,8177,35752
1091064,163628,8103,35017
1077523,161095,8029,34281
1063981,158562,7956,33546
1050439,156029,7882,32811
1036898,153496,7808,32075
1023356,150963,7734,31340
1009815,148430,7661,30605
996273,145897,7587,29870
982731,143364,7513,29134
969190,140831,7440,28399
955648,138298,7366,27664
942107,135765,7292,26928
928565,133232,7219,26193
915023,130699,7145,25458
901482,128166,7071,24722
887940,125633,6997,23987
874399,123100,6924,23252
860857,120567,6850,22516
847315,118034,6776,21781
833774,115501,6703,21046
820232,112968,6629,20311
806691,110435,6555,19575
793149,107902,6482,18840
779607,105369,6408,18105
766066,102836,6334,17369
752524,100303,6260,16634
738983,97770,6187,15899
2865014,495451,17758,131342
2851472,492918,17684,130607
2837931,490385,17610,129872
2824389,487852,17537,129136
2810847,485319,17463,128401
2797306,482786,17389,127666
2783764,480253,17315,126930
2770223,477720,17242,126195
2756681,475187,17168,125460
2743139,472654,17094,124725
2729598,470121,17021,123989
2716056,467588,16947,123254
2702515,465055,16873,122519
2688973,462522,16800,121783
2675431,459989,16726,121048
2661890,457456,16652,120313
2648348,454923,16578,119577
2634807,452390,16505,118842
2621265,449857,16431,118107
2607723,447324,16357,117371
2594182,444791,16284,116636
2580640,442258,16210,115901
2567099,439725,16136,115165
2553557,437192,16063,114430
2540015,434659,15989,113695
2526474,432126,15915,112960
2512932,429593,15841,112224
2499391,427060,15768,111489
2485849,424527,15694,110754
2472307,421994,15620,110018
2458766,419461,15547,109283
2445224,416928,15473,108548
2431683,414395,15399,107812
2418141,411862,15326,107077
2404599,409329,15252,106342
2391058,406796,15178,105606
2377516,404263,15104,104871
2363975,401730,15031,104136
2350433,399197,14957,103401
2336891,396664,14883,102665
2323350,394131,14810,101930
2309808,391598,14736,101195
2296267,389065,14662,100459
2282725,386532,14589,99724
2269183,383999,14515,98989
2255642,381466,14441,98253
2242100,378933,14367,97518
2228559,376400,14294,96783
2215017,373867,14220,96047
2201475,371334,14146,95312
2187934,368801,14073,94577
2174392,366268,13999,93842
2160851,363735,13925,93106
2147309,361202,13852,92371
2133767,358669,13778,91636
2120226,356136,13704,90900
2106684,353603,13630,90165
2093143,351070,13557,89430
2079601,348537,13483,88694
2066059,346004,13409,87959
2052518,343471,13336,87224
2038976,340938,13262,86488
2025435,338405,13188,85753
2011893,335872,13115,85018
1998351,333339,13041,84282
1984810,330806,12967,83547
1971268,328273,12893,82812
1957727,325740,12820,82077
1944185,323207,12746,81341
1930643,320674,12672,80606
1917102,318141,12599,79871
1903560,315608,12525,79135
1890019,313075,12451,78400
1876477,310542,12378,77665
1862935,308009,12304,76929
1849394,305476,12230,76194
1835852,302943,12156,75459
1822311,300410,12083,74723
1808769,297877,12009,73988
1795227,295344,11935,73253
1781686,292811,11862,72518
1768144,290278,11788,71782
1754603,287745,11714,71047
1741061,285212,11641,70312
1727519,282679,11567,69576
1713978,280146,11493,68841
1700436,277613,11419,68106
1686895,275080,11346,67370
1673353,272547,11272,66635
1659811,270014,11198,65900
1646270,267481,11125,65164
1632728,264948,11051,64429
1619187,262415,10977,63694
1605645,259882,10904,62958
1592103,257349,10830,62223
1578562,254816,10756,61488
1565020,252283,10682,60753
1551479,249750,10609,60017
1537937,247217,10535,59282
1524395,244684,10461,58547
1510854,242151,10388,57811
1497312,239618,10314,57076
1483771,237085,10240,56341
1470229,234552,10167,55605
1456687,232019,10093,54870
1443146,229486,10019,54135
1429604,226953,9945,53399
1416063,224420,9872,52664
1402521,221887,9798,51929
1388979,219354,9724,51194
1375438,216821,9651,50458
1361896,214288,9577,49723
1348355,211755,9503,48988
1334813,209222,9430,48252
1321271,206689,9356,47517
1307730,204156,9282,46782
1294188,201623,9208,46046
1280647,199090,9135,45311
1267105,196557,9061,44576
1253563,194024,8987,43840
1240022,191491,8914,43105
1226480,188958,8840,42370
1212939,186425,8766,41634
1199397,183892,8693,40899
1185855,181359,8619,40164
1172314,178826,8545,39429
1158772,176293,8471,38693
1145231,173760,8398,37958
1131689,171227,8324,37223
1118147,168694,8250,36487
1104606,166161,8177,35752
1091064,163628,8103,35017
1077523,161095,8029,34281
1063981,158562,7956,33546
1050439,156029,7882,32811
1036898,153496,7808,32075
1023356,150963,7734,31340
1009815,148430,7661,30605
